# BodyM Data
# 
# Data from:
# https://aws.amazon.com/marketplace/pp/prodview-w3762gcflmhzk#resources
# Human Body Measurement Estimation with Adversarial Augmentation
# Nataniel Ruiz, Miriam Bellver, Timo Bolkart, Ambuj Arora, Ming C. Lin, Javier Romero and Raja Bala
#
# Training hwg_metadata.csv file
subject_id,gender,height_cm,weight_kg
x9ThblNEs0d1SG65yjmPYY_sX3fjXL4C2XO5HI-dkP0,female,166.5,62.9
nby1eL0lqv5vd4YvP53ZyxxZIYlwHkES820Jiiz0opo,female,166.5,62.9
59bc275e681516389ccf425e,male,180.2,77.25
AUIZuo6lfanwDEDqrbi0_Z4Rsle6CF3P6RaNyWw0_Sg,female,153.75,45.45
S45BGG7fwwStlMSiUGTnZJTJYx3izNJXWKNQ5fsxIlg,female,158.75,57.7
KzVubtjZ59Pk0KE1g03Exy5v9B9VfsKWtn1oiNfoguQ,male,165.3,57.2
lWgtN-d-x97h9wtIUhzbOUqyZJ7pa6pGy2HlAIlKbm0,male,184.0,71.2
l-5tHrJ09gaRXgd1b8cMr5g2RmzK6SdUzAuxCkpoMIc,male,171.2,70.5
_Z-4wflkRVuwwIJFfD90T2-ueF0s7HxvY-MdQ_0pFPU,female,153.0,45.0
65Hr2F3AwIYt1nNQaCfz0O846XdFrWBG74_H5ydeeMM,female,159.35,49.25
gbKNI-wfsvgJR32_PRt5qTLSQhZQyNixqRLFGSrsfc4,female,164.5,52.7
5tYrch-RIFBKZvBrbi6l4kDWdbvDSxEI53zArLytcL0,female,172.1,57.8
Fzkr93_eCi1po-1rOc1iQA7ogk_z_kbMMB9H-M74NM0,male,174.5,72.9
tygLRr1E8gG_s_W-M_TJ45C09ekCUmSmmMfxWpCvKsg,male,170.25,61.0
8YgXcWe0_qvmBTG-C3zcan3y7XTDDI9i0OyZUOfrLLw,female,158.0,57.1
RjXw5CEZ1E-C2dyiHBaoTiE-7wvIySfKHUAORkxwNF4,male,178.0,75.5
28hTTQZ5xI2GpnhcNeyFFZF_TIz3-SGY1AqywAgwBpo,male,171.2,70.4
YA0piHl32MSDrXwwYSzw0xZkgZhEQ-dT0fbo7jC59FU,female,153.2,45.2
Lvom_FFt43plg0Ivl7tsQKD92JSMspb5x6N2wUj3a00,male,170.0,69.5
NjDOX-RO3P2kO5oGbEG7fVRbxCOr9Rq3XMAKqle1qYs,male,177.0,66.1
o7s58PUTsT5yQd8DXsSetqhtl2BHn-coxbDQIC4PKL0,female,151.0,44.7
-9Xvu9djN0oqidP9sUUQ-DZ6A0_upIBwARnNv7KTH3o,male,177.0,74.7
pLH84ObNWBL9AUJx-t3hJIuOr9T3qpFJFHnXtfrgNmY,male,179.0,67.6
QaLad0bdqMYb9vpplgK_scMV6Z2tuAJ04pxEsdXFOMA,male,183.0,70.6
5EdQVJ37qU7KEOFljXRCG82sXR7es-CDAwIzc2oNX3g,male,157.5,60.1
OW69pCNzvuyn4IDrAvGcRw6BjIQPd71jXCOtNPWpKIg,female,160.65,50.25
USmhBn8O9THhhyAypEL9u68iMWV7Qmy7TR-1EV_jZZQ,female,165.6,62.1
B10606VgKgwKhNZbpLpWmRMz9OyxGOh_GsYBqDBVuoU,female,168.0,63.7
TH0MiV9KcajD00Dm4oCUNaMx14p36PTQyxhJcUUN3Cg,female,164.8,61.55
S0K6y-KfAfl0vF2ldf5Uu5ISSEF_Z3Kznu1p6VUX9sY,female,155.3,46.7
4Ji4jvSX5vPu7giQHWXRgilR8UetKbKXNRwnKE7CHsE,female,162.5,60.0
goHc9Rc3JYmvKwlVvNOj_rReVQAEb6augswlammHYfY,female,164.5,52.9
ONExtjPuO-BP4G0Mxy8Hnm5snWhuR8xoomIwRPxkGXc,female,153.0,53.6
TjUvH8GaZcADOnXQwNaajoaDp6G_sEk-R_cEFXjm-Oc,male,183.0,70.7
bKYofWY1P4a3avGH_z1BsSWftlVHu9rhanSrNZ4w_lE,female,159.0,57.6
m4x6xWTQBST-ZnQXosv-NbuU8LBARkSV8RUqkyp5wbI,male,169.0,68.6
ykOqpg61ldXvylQ93x3YB33HI7oTavy301qEtZXWwHo,female,166.1,62.35
lyUguDtiZsg3Gf3UTGaXEJUEbOxRj8I7FhzS6dRdi8o,male,169.6,60.7
YPnEHWxacMD5_r53OqT0dhhIxX5EtqxwWA2t5NNIQFI,male,168.5,68.2
DO8tooWC1qxpc4dwwCTnqTaHt6AOSqh4hsH8PgdFRUk,male,179.6,68.2
U1ohsWBuEi2UBf804eKk5bN06_uDIRHjXA3rLbWQYHA,female,157.1,48.0
rwNErR4KYZAKDumaBGC0fMvhVtJa46wtR7SNo1CmNew,female,166.5,54.3
A85jp7bNmv_K4qwOlKkYUhq8jD0NdTiPnw-ww-ITGiQ,female,163.5,52.3
GFy9ZiAZQPteKzU20LglQEdnXUvL6Y3Ho1ScbVkm9xg,female,157.0,56.2
lWTWAj_8Ggp1KXmvc5DKmTkDhb-mVN_oM5CnGCvo5GA,male,173.5,71.9
6XXC8kAL9hpfWmFp9iu2TtzspgLOeQBVEwfEPIRVs0A,male,171.5,70.4
Qdp6TYwkdxbX5uoZpl2PtFjq4Vq5PnUV4j5xrz-ZQ6Y,female,163.0,60.2
t6xJLdAOh8IwlmY-KssZFvfWFossDWgDBdGj16s_NWg,male,175.2,64.95
I8BI3wv3aghDCeaSa36TdxzoN8tuvQBE0v4X0ts5EX8,female,164.2,61.0
OkD_s5l3lVIhaNKIZPzRPwKaGobxBEXGVQ0qW86r5A0,female,152.0,44.9
-kOx6TND-xhoWgxKctLcShlDXu7NGp1nFzUNlIqDC8E,female,160.0,50.0
mU1drvS29MI7Z3LXMpudK_NMTUwuBHDFilo491kDmqQ,male,181.5,69.7
S7yKMTRDnBadwqQLxj-YxnZ7tUY-sxd7zBKF-N-laAg,female,159.5,57.8
hBi52O-rU6sLf4l6F44AS7sOOiCsbTcnQG8s2iUGJT4,male,174.0,72.2
lSIFy0ZBtOHtmpFgVEDMYk5Zt4ev4CTcC0Ua3LAI4q4,male,173.2,71.6
mh64Ub_1zlkscJ7gqBynMC8kLMrOcR35SBwCas8jBi4,male,179.45,68.2
nsbnyeVNqGE6igHc_yqwmJajcmsYZYWjB0nxkVqAZxk,male,179.5,76.3
wo1RxJr9GOOIJx-_rCq-eYHvTzhqR4QfEtxMqNiXSGo,female,168.2,63.6
VjEJp8YS_CGPJPOt_p1XwjNWq9Vf0RMko6nOToPZ4Vc,male,173.0,63.4
QfKpuP6dZQy-hOYNYE5Unp5XJ0g0H2AU6yLy8KASKNg,female,155.1,46.8
o_P4XZjstn1eM91yD9l-jZt4i4zQRxyWh2IjXFPvc3U,female,164.5,61.1
Za2gVY9IO7cSatR1s6MlJT2Ym9kjgf5dx5QQ3dqOMjA,female,153.6,53.8
6ylM1nS393YYnXxtK-gVtCQzv7yQ-Y7uizj9oD3a9aU,male,169.1,60.5
5Xh-fOMeqv6IdKC9QUomitc2GYfGUqP79yO-sQDvXPw,female,158.5,49.1
vK1-RUhICFZPQ66-rt3Ee3pOShmpzuq2ubSV1I_hdio,female,160.8,58.6
O-D1OAwTqCs1SY-zv-CDSEtUTSUZ0SepKK0-ypBzEoc,male,176.0,65.7
YK5kKZSFwbHezYTwzNsNiQG56io_IhgEHbS2KAlDE6k,female,158.25,56.85
fP2vEUIYYHAiW-jnii4IznyuUyDDHIdgSqyKv3OZEW0,male,174.5,64.6
pRw9geCWNea0tK6RKkIE92d7e9FJl6Yz7t14twoTQPo,male,193.0,86.3
aDIGoV4dmZ8dlSTK8l6BYJQxuysdXbYGDq00PApk7xY,male,182.25,78.25
AJhTuQCUcGqNWYEnrAPV9E_5n-63xapWDqLl5xY09b8,female,158.5,57.0
i45bbTSs4418BrHmSgp2-1cYp3Yj9BI6em6C9m4yCsQ,female,159.1,49.6
GOLoucWiN-1cLXsY2PrXwphcJOT6gdbPR52CYlxPybU,male,168.0,59.8
YPz4NM-Qc1eTi_-HSz5bGAq0Fz1uc-s6OPD3FuQ1Osg,male,174.0,64.3
ej3aqsW_KwyK-t33WvvoI5EJwiY5wE575Q270H7CMRs,male,180.0,76.5
3VRHRAUSarSp-p7b9P_8jny3ATIbHuvz3B0BiBSWNxs,male,165.7,58.1
M7AiBl-dRAnhKf1-Xd2twZBBUNLuWe6m6jlJFk3WfQE,male,176.0,73.5
pPjzmrsxYBEszhwDcZQV900uT3FQYYtzNqwFhyGZB6o,male,161.3,62.5
3LJlY5dd1LxDQyqxQtKKevi7R6EeTLOrgG-GB8pP08Q,male,182.0,70.3
nzXOIrME2nqNezEfWx5KEho04ts4yIAklDSTuurjdZ8,female,155.5,54.9
AX7n8bvX-5xbg8q0cCKaxASM66m2Xg7msSV5tYExzjc,female,183.0,73.3
EJ9WxsKpBR1iAQXdMdj1nrUbRPwihEfi_SGgd1NN4ac,female,159.6,50.0
59bc275f681516389ccf42dd,female,158.2,56.7
rQEW2xANPRFnYpwxbKMqPRbLJhObWL6LuXKOnJQmaWw,female,173.0,66.6
P9xEH1gTLHYiXIPkKlGqZ63y1rExLqOPPSkimNdQsYc,female,161.65,59.0
oUuBVZfCJazF-eHB_8vEqHuLJsp_EpzDzEM_ipglDEo,female,155.5,47.3
GUJnXTtkEF7HE4yvdrag3QVGGtje3jTrYtMBhg7Vack,male,179.5,68.5
MQmecK4FIS6uznz3n2Wv8DediRJd_EZqDsKh5J9C_2E,male,172.5,70.8
wEiE2pV4k1O3W5w6TXxcEU_zZGThKzJz5cV8M4nMpjo,male,183.5,71.5
7oM2JajaH0PtE2ZjFWPhhrnr7vHv-V29JgtiFmaKZeE,male,175.25,72.85
Nny-tpFBmQu8scLMjvgDlOS__2jOgH-RSkx_JZE48Bg,male,172.0,70.4
a8AaG8a_59K81mG6htxwIf-f84E4WlpalCZ7YEJTDbI,male,170.0,68.9
s7ogioDf1U8mqqsD7r99clapeOQQfyr55h2X3ap3XJE,female,165.0,53.7
PhWGxRdPqcxq4ZCkS_EgGaro9Nq3krfllRS9EsD7ppg,male,179.5,76.0
b_F1041yxqa7dNVpLoTnMQECDX6dKk3eewENECpi4Pg,male,177.75,67.25
ziKUi7f3SOKFW8Dqoz7x6j1zwCUn5mVMVWSb98wL_co,male,177.0,74.1
X7QJfh5duqzyVbHswhKojrhX5VXtZo2i4F-79kLhQv8,male,171.0,69.6
nPU_MwQ8y7tbsYl3ae8_1bhuRhlK1IZGMWEPZRe9Gpk,male,178.4,75.1
B0Z9Yi4-Fq_kfX9T9yRIA6iZrVAr611tdGaSdtGmckg,female,174.0,67.1
2lEWBQrGR_vm8phdFZXOUSOhbHgplfgxN8NXLIJvAFU,female,161.6,58.8
w07I5jNdD1zi2AlywjFYFhZ8pktMXikWmJ_XfIDvEzY,male,183.5,78.9
_FfeVbuKdnPu_iK2drIo6jQFc3BRA1yPCiK0-V51NaI,male,183.5,78.9
f1baT5QGLKGZMyiGgz7r96aLKSeyfC9kkDozNlGuNJY,male,170.0,68.8
lf1daDsTtl1HzV9Oozra0F_D4_8v6DaFaGXiFHp7pGQ,male,174.5,64.9
2iddLMv6IBuiVCaT2BJzjPJXfB5xu78N0UxRxIf2o_U,female,172.6,58.9
oD8YJ6R_haD-1PxgZIfodoEgImW0px7SWqq-p-r64dI,male,184.5,72.4
dARixgPkbGTv_EP1s8nlBQMlBOoIDsqD_9ry93ScTWU,male,175.25,72.7
guxJ1sm0teV6wejF0hpQD_A5jpAbaNhxWHfUn3_caic,male,181.0,77.0
Eq30yB8n2zijvlsS-MsuQovhI0sCDl19rfymZQ3bZmE,male,168.0,60.1
J0Jup_UFc6U9x9w-Abi1GBdv3NeMZdE2a4JaUB5gy34,male,186.0,80.7
4Ngs_ZDYsC_izZlyGC_T22og7MLmB7khPDdagnGdB7g,male,170.5,69.1
59bc2769681516389ccf469e,male,168.5,67.6
oxzahShpwTQze5nBX1K1MEam1UYQO9hhMx1zr0E08cs,male,176.0,66.1
rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,male,169.05,68.0
9wCJatfv6BpfIhr16KyPosqMAPyrZUL2SCdjDms6N_g,female,168.0,55.9
YQxrhrxpKSH8xTQqkGhjwmNJa1alqHlCTHJXHAJ5mS0,female,155.0,47.2
59bc2770681516389ccf48fb,female,175.5,68.0
Ob8vB_biehhDu_hwzWjueaELAjJL7v-22Ijby72Up8w,male,179.5,75.8
NEr3m-lLFRiiCG6tPxjgLaH3ba0fslVxrYNc-pn-zFI,male,164.0,64.2
KvF43GWeO49psnYb89NcDMhou4_dR6fTN1nf6ymoWYE,male,173.75,64.45
JMI6dZe3SXbPPLFEC9OW8Q75tqy4KoZME55ABWswq5M,male,182.5,71.0
d2xqnAOrGaPfe9I4-9-7pWpEua2KD7e84_fzJ30lB4E,male,171.0,62.4
sjwyDUSvxsLtz0E-a3Nj5d5-qcL0R4MQiS0oFjPKacE,male,179.0,75.4
bYlXPEY7IZJStZHWG77crdDUu2cB9JoZg7PtUrIYBHo,female,164.5,60.6
59bc2767681516389ccf45ec,female,164.2,53.4
MEg2fJbKd6vFArod3Em2Yg6Fzg8I_UVysW9tVVNJXuU,female,163.0,52.6
z1q8vxM-R9ncP6uRoloYvCN3ntreu125l3OOpki5mOA,male,170.75,69.2
NtGhhuJmxasrSRLy3LsguIRU14n0gjoJg_Qr7Ct7-aA,female,175.5,61.0
A473kSGcBV0gMsvzNTpkfTPujQu9VzA9Av_zmJOhelQ,male,168.5,60.6
59bc276e681516389ccf485c,female,166.5,55.0
xDkDn9i-PtqwB0-IudO0JVam7FDXjLNto_iyXDEfjg8,male,173.5,71.2
4bITwZfmlJUYVTWFNlQsWqjmpXd7p_B1KyqLCAdWbVQ,female,158.8,56.7
2NWEZ9_atmcpO1hW35vimzq3zGQrfywdEdGvLkStrGo,female,169.0,56.7
63z9hct-f8Aj4nNaZT3lwNRfpiAH0qQx_MKqr1mN5C0,female,172.0,65.5
gb9KcVIn3anG3dT6UNCP1gdxfN-qcS2Rr0i5Ii6chW8,male,175.5,65.9
r53IS9V3EcytvMNW2hk3t_CiKvIdj6AphqbbiMy7rSc,male,165.0,64.8
9o4N8k59ukMvsfOgGMLp66-rLPw8OP-P-xvJ7PVGnek,male,182.0,77.5
Md6eQCCm8UBwwAjbEGLGWo_BFp4J32v4fs91HF2j7z4,male,167.5,66.65
yx3NAQN1gDhX5hDcrgZmzaIy5w_yyO9dcNkhFlcz_RQ,male,184.7,79.5
6lCPFQmNmohQyzpaKgMfsiOOi0dY4S0a3r-zgaLBlXc,female,170.0,64.1
UyHRmAs0a9DkqUIdvMM6H2DZZt8poOp0yppXVqiqei8,female,157.2,48.9
cpKOli1Bfoz9jqNHdyc5ByeeJs_Dweb6JvtOS7FqQok,male,172.6,63.8
ElgBV3Pvdk-X9drymBwRhLa60UK96TWAmwKvfRCxJ3M,male,169.5,68.1
W7Wa2Zmxp6o0xmaxd-SKC4XZTO6yZ--O-V5dZb1JILY,male,175.0,72.2
NXmoPHhsDXHFFY9qBe87PNHfINaJfDwlbacZeImZi1U,female,161.5,51.8
IHvdbiJqeuIulm1sbfQvT23TFUdptOvWXTg5oXK729I,male,183.5,78.55
n7A7slctUm4MtbuaSIKO2lyqaHxpjkbyfD_02oUtQFs,male,178.5,74.8
9r9UXEUP4rNlsPts3IprlY15Ikn3pbSbpz56rvkQmuw,female,165.0,60.7
W7t2YT8d182AnmwgJckYy-NcxdhHFQV9iHSQu3EVUoo,male,180.0,75.9
IIHoiNOLWvZ9I7UuzbNCmayVsZTvP0prTJiWmC9k27M,female,159.8,50.7
-fxrku1rAPX8f7w4HIrk9oRUecKAfNNFJd1xriLbB2A,male,166.5,65.8
DsguZcPKClBTPnzsQ2AQz9mHvrN-oDU6y11z-2gcJKM,male,164.1,57.5
zKE0XxJMySFUqByIqFZOiN0NKULgwCHvcKlXlLmBoYA,male,174.75,71.95
EM-6EtL8D0Vm_DgCkXQmVxVEsmd_bwiQkH-066UyZsY,male,166.6,59.4
3QXMgxLgcifTE3JD5gChuT-j8lWjnEzRmQDINN_h3tM,male,180.5,69.8
Z44aeANozeUEr6RnkOhnfuz4xUWmXEKVzbMiR-_ojW4,male,187.0,81.1
llo3NTj2etefabjXxPXIDQOi885hqO0iww42r4iSggs,female,156.0,48.2
UJSmriR4qVLH4cT84OmuMXkZSr5FVGZv7D6GCFqHuvw,female,164.5,53.9
BbX7lHkhGt2IQ7TA2YEWrwhmHtOA8LMrmID9UrOwlow,male,176.6,73.3
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,male,171.0,69.1
UbixyJ3QdnK9uOm6YjoaGHrNwsTpwNaeuWEuEOs9nsc,female,164.7,60.4
Q-y1oIbsoe4Rqzy9N4iKyG8Asqb6CI_dA39f6Xayv6s,female,153.5,52.9
2mIkWotvZ3bR9jV31io_n-rAk_UmeW6FovoxMMtayA0,male,172.0,63.5
KiOh1P-1kKbeY_XDdSJX1Dk41-F3YrEAJvwwxj8jVgw,male,170.1,68.4
MwMONmjsedY2zn7rz5oIR5erkxm4cYrNOgDVcm4n0o0,male,163.2,63.2
5a1c474ee7cb790004827648,female,159.3,50.5
jJM8rOFZBqQ57LzAPoGBkwlEINFWlCZWQhpY0sMPWlg,male,185.0,79.5
F2hVcfRAAc0OEz5QPIHt5zGIc7QLe54EUpedTB6pm7Q,female,161.2,58.0
5a1df03ea6ace80004bbb723,male,164.5,64.15
nZ_F3FPNpkjfMK-1_NaNvBYB7i3g8W6RuBgWnBRgTfM,male,175.0,72.0
6VI1vtQ3Izv-Ccfa_SZqTvPvCeS1K1PMnpYKrKKL370,male,186.1,80.3
gW8ZU5f2ddM1YXRNfiBgrdKaao8aZCnOxMnILg1AvFU,female,168.5,56.7
Av0raRwCIkOPOO2_mAsoEehVscy8jZGYrLC9GOVIcF0,female,162.8,59.0
Yg6_L_MC6dMGToXCswTysntAHvOmLR-s5n-xW6m_6AY,male,179.5,75.3
dbt18VXZsn32dZboXFWZcnvkrxQT_J1t_swsv7rIUww,male,179.0,74.9
7ayEmm7kpuu9odyNPchjRmDxZzVMso0-yacXVxeP1_A,female,166.6,61.5
tIzeDx_VLh7QRmoai5gxMBmGeEtLIWKgsYivC1LNF8A,male,175.4,72.2
y4MtxKNHf0hQ0LL3MpeaEF591MsPNqJtnbGj6FHH0wA,male,173.5,64.8
FnZ7ZEVzWD_YNIjEdmg-2auiUS4_Z_NMpQXf_I9_dRg,male,186.2,74.3
8dNapeHYd_jNji_IkOHzYEWBvjDrfJPWr8fW01bifZU,female,159.6,56.8
ERRcCg5mF7lwV02OVW04-3jbDwK_LEU0Nx3FCX1yKoI,male,184.25,72.85
FYyN-I3eUVTrNJplKYfglP48b18n5SFmNaF-3XPqTWE,female,154.75,47.6
EYHKvjkoWEhaMdxSneiWiRED2E5xCMMOBM26nJiqKwM,female,168.3,62.6
S2mmeg781MZQc-lUFAQ7ShYJ6xh3LhzmNqNSN5xCu34,female,164.4,54.1
ZNGNCePYeJ8WkZFu-d5LHrMkuzGvEKDkF2--LrkNSLY,male,187.0,80.8
3VAjyqA7VZJYiY8-2KpTG0pMgxeUi26w4RSXLzz5q6w,female,157.5,49.5
sMKDTMq0K_2kq4Rm3JYEPP9XgLwkcLoEBSBREGgpWWI,female,160.0,57.0
8ihJtq2eo1xEMbVx1nioChqxCCPS6gQb-nzd9lm44kU,female,160.0,57.0
CX_I0JMcODvC2LPmlmYRh3etL6j37gcCKKrZfLuTfP8,male,184.5,73.1
DQNsw4euv6SnrLFmtGP7bulvghA0_pMCJ3xGK-s-rwA,male,173.0,70.3
wsh4PsTD-ZDGz0KGlgGwVpROjGkHUQhaNcHVMhPH2fw,female,160.0,51.2
-nb6YMhnr5iOO8SbyCamexRSVRxegqztWFmTJZM2X94,female,160.5,57.3
qte7wJiIBIyLyRkpph7yIEKvsPSFXWsx1rKn4K4KNjk,female,163.05,53.25
tQF4H5bqlHtSHmmClQxq0JkZ1Rom7piv5U_OutDWA5c,female,168.5,56.9
cOGgTX0WHaayG9fR8O4uXOpyGT9RF7Zilq5MaqHP48w,male,168.0,60.8
u2VX_rR-b9Ygp5ToLLA8grPCNIFtLlV7lY34UmeWmAs,female,171.25,58.75
6ZI3FkX6g5n9L6AN74E8i6F6OjvYjwsnkgqoN8T9UH0,male,182.0,77.0
KRhhODp3IdNvOwJrGTgxyFFSajMFzlvI6-oXD7zUB1M,female,171.0,58.6
59bc2768681516389ccf4683,male,174.65,65.8
m5iE5ONAl9oOehQUPESjjt3iAA68qXS_JJKffnRNnjE,male,174.0,71.0
oGloXV80eCkx0G3DK31azJi7hXg0OWlgkMxLf1UTyzQ,male,185.5,79.6
59bc2758681516389ccf4047,female,165.0,54.6
NMF25R019iMg46ITv51G7T57n1OQ-0PqjDBBaBM-KeY,female,152.5,51.9
_r5m-6Cs1ruZ6VecGYZlSbNSMDLCVT3wYpjoXQ46NQQ,female,174.5,66.6
iSY6QWcZ0CbHmm_7nqSi1q3KcF0uW2PlHGiD4LQcJY0,female,174.5,66.6
9HxPwgDHs897rkdxq6WDeGiyOKMKHtlOitUDZNRk6xY,male,169.5,67.6
Dakw_gp54cuK-Oa6-S5oqbUodfgWsnLoDW-8ur0oX54,male,171.8,69.3
Xl9uwh-makzoHjeCE5tBxDx0-XX1fuByLwBP3KZPjGs,male,173.5,65.0
txX1Tky6J40Ji5FT5YmG2djk7o5r_LxjNrosBNqKwso,female,166.7,55.8
0llUez60571dPHH-iNUKIhyU8RNcRM3u8cJx27lOkkk,female,169.5,63.2
EWxU1yoEuKNYvYiUywPT4GGw-ty-CxzXZKurKUDeTp0,male,176.0,66.9
8PEXA0Sfr-ccgI-cjmAYWSeB_SOb61Ow4AvERq7vKGU,female,162.2,58.3
EN45bXeRCREnNHm6nZ-FCHtpgW5bGuJSdWlVLEebsL0,female,164.5,59.8
qczUZadyi4UuYVWLLDxHzbgY7ijckkCjpCx8k3lj2DE,male,171.25,68.8
M7W3KM6kChC2ZuIEZfASSnpPUwzsXctKnjlTHCvyvZU,male,173.5,65.1
cbjjtLZbo_7PsSANaVivPt4VzDbVPABwLMt0z0R0qhY,male,192.0,84.3
DzFVefVg0qyZwV68DGxNR7jyM4H3ZrNzeyrpBHnXeJo,male,164.8,58.6
AYTfYEz3WD-XDPEqz4dwBmf_kEM8aL1V3rC8IaXKhFY,female,168.5,57.1
yUrfQDl6hedEUzSVmkWyRNjuuQUiNhjZlcAY9t-kWI4,female,163.8,59.3
NSXAJhcfnGd2bD-3e2mGLkcb92TrafN8kMMQe4cqEK8,male,173.6,65.2
SgDusbluaGnu0xOboeb-2JPm-kNIjM8SOLqNrFdhnrw,male,162.5,62.2
g3YGKQa6zFM7cQzJbnBwcGIr4nG2UTYLwW6KRj6fIYo,male,174.0,70.8
TvPLietnYNztbsCXuzZoZQlAFfGmiZkfW_EM4Qzd8Hc,female,168.0,56.8
59bc276d681516389ccf4838,female,164.6,59.8
MTXbtemM3j9GYgqgOkhXXNyNs1NVodSfuPageeXGSXk,female,170.0,63.4
Yh22y8IODiEOzkqcbn5wAXce0UTSvGGd6Tm2WuSkGwA,male,169.0,61.8
ALq8LcExnBnHix58FvA7d3ih7OuuuutlokIyPGjte1s,female,154.5,47.8
LM-bO680RqJWmK95UoQxB1LobNP1ZjgYH7MDJOJJxac,male,167.5,65.9
234g5fOQ1rGjBgBcFi4YI0yuZ5fjLfHmqsYCWs31amk,male,177.0,67.8
9Ltq8GHN65IkHZN4ivszslPGuydQhRqlasJyfRcynB8,female,151.6,46.4
9fwKNnUqd4aChCfMqkjFnj_Rzk_pU-UrAb1ew4XoYW0,male,163.1,62.6
uO_qALgHkLxiy5tnJbwoiRdQpWO7uAdVNfIcPOzdLho,male,182.5,77.1
4z9kqRwkw3EEXpQm5AQj28m_K4HzCJi32K02uiLQ_Sw,female,160.5,57.0
8PaJAtXARTOyCHcL_MaqL-ZedWtRwNrUNJwEdmsqZDU,female,154.75,53.15
5xeQ-uqP6BgtbcnLsHxXy5TkKQ_C1BMlVC-QZqOCWkY,male,176.5,72.6
82t2wzhvpYRd2rudDmLHb-gjlDhOB-gpZa4XCmeD-5k,male,168.0,61.1
b16ug50trBiVBhO5sDcOlQMEDAwPtoRsOHhEljfHcg4,male,170.0,62.6
_sM9FNqAgLypOnlQNwAy6z441MNab7HyGq14jMpDabc,male,186.5,80.05
SPNzQXP6J5sNtZRUepCJSwqxWzJrf-oJlQYaASJQeRQ,female,162.0,52.9
wzelHnijeJR7FMP8UAwRHF40JQ-Z9EWkpHSa5MgxcPU,female,171.2,64.1
TFIecvIbX-tK0pUO3SJc4RL3hHQ8ybyG6IIvoTX5Wl0,male,184.5,73.5
5aoCyghZ3fcYFvdtisw_9R9F6gKFYsUgQHnJrNi3mco,female,147.1,51.5
rBm27O5ZrP9rBC42jUthUitX75oq8ro6WrJdzyjKx_g,male,181.0,70.9
6dgaZt1ui9mX2B_vimJ5yfk9S1jGnYvmLavPlN3bWDE,male,171.5,63.8
soXWSXWzuNg6DNTf3hkD4MDkxGtFx-78TcSQW-9HcC8,female,160.0,51.6
OqLpAk-EBo2DigLIIYoSlGrjDjh-RTYpCfUDAyV12Iw,male,168.15,61.3
u-19n5ZqWqhr06xLR-DOLpXuTZ45cUnyQKTNCI5HuYk,female,159.75,56.4
1nSApcOD6a09iy7U6DOEzyGvDHe9c6-z2lrg56PkEww,male,172.0,64.2
Q8EWvJHo7ZjvwLJNpaJxCxZAky0rrnvcmYsTvGSOPFg,female,155.0,53.2
7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,male,182.0,76.6
RepVnNXP8Ro--nW_dI7-Mzee4h7Uz7Zm2iQjOdl50Q0,male,182.0,76.6
aKB0RnP0mTI3AsASzVPKhsZqvkJrAFVqcTwXTCCWojU,male,166.5,65.0
ROnYLg06pCSJ47L9kbpeqFAMv8uY2SC0csYHqPwlvUI,male,167.7,61.0
XEZADDKDBLJGE2CnGdVG5VddU29ffGpipjQ5QCUyMtc,male,186.2,74.85
OxK_g9JOUf-B_yRb4AQliy76liI7Zz3uhIW8dbpOTQw,male,168.8,66.7
8295UeA_WBf3kSL6aaOPEdzqyYybkjMWPlgOy26WnE8,female,156.7,54.3
qj0NOy4kSIpFvObGgE8skb1QToexAhxbWYMp1-UVgX8,female,161.5,57.5
K5Qvjusxmth2q7VH-3aw1m0DzCU3KUZbcXIl3SAIdaU,male,163.9,58.2
HzrSqvrAMyVOWeRXPyWhFSSXoRnsCNpdNHbl-RW1o5Q,female,165.8,55.6
lboDkkqmFWE6Hd7B441lqe_tT2edIVK71nk-nuYJ_CA,male,172.5,69.4
DCmj2JmoHv4tUSv4DJVwagjX6xlF7R_HOPVY_qLDciM,female,154.1,52.5
G0JQDSEOFc82uzcGLgqG8w9ILqIp4Ue43akzOWs-KJ0,male,170.5,67.9
SqTmoUOeRjG1RbZSxonfRdS_8B1Voibyz8Xfwl2JoUk,female,155.0,53.1
XamuJRfS7TbUL9xuzcC8WPJd0bcYi0IL58BCQN8JYZY,male,180.0,75.0
AgS48Otp4jBlbXCuMT4yzzXXIQprRt0tzGYCI6cJ1FA,female,168.0,57.1
MDqQHenu2xxbf_I4_Uo5YARw9wxHCXDSQKgC3ZWHyBM,female,162.5,58.1
j5ZQTc3egpjSyxfrcbPk7BrH4xBHq_obmQYR6URiBWU,male,166.0,64.5
KUNSraIYDWHRcL691_W2GTTD0xKejJUyZHVqdQyezaM,female,171.5,64.1
gAFJ_eBlTPO1L3oJ8cwt6BjuTI2yYCbLZmDvT5wn9LE,female,156.0,49.1
CQTWLTURUfrFSLu817NgNE1iiCTWgrsWsRxz4ZU61-k,male,179.0,74.2
gvFN9-oZ1kTVAlIyBYj0VsEMgoW6NojEmFUY1cB83lQ,female,154.5,52.7
